HASC_1,Max,Mean,Min
CA.AB,1.4145326614379883,0.06450575168610462,0.0
CA.BC,1.2375762462615967,0.04533505751368059,0.0
CA.MB,1.6333614587783813,0.07182068640263684,0.0
CA.NB,0.03131089732050896,0.00020511182310610775,0.0
CA.NF,2.237229824066162,-15.918748585336399,-9999.904296875
CA.NT,2.5618999004364014,-1476.7012888341828,-9999.904296875
CA.NS,0.1103777289390564,0.00015741430026594054,0.0
CA.NU,1.3373807668685913,-3279.305112672372,-9999.904296875
CA.ON,3.5000417232513428,0.0668771959089202,0.0
CA.PE,0.0011325860396027565,5.278209260163399e-06,0.0
CA.QC,2.3709428310394287,-343.4536791165815,-9999.904296875
CA.SK,6.635905742645264,0.36720017137568234,0.0
CA.YT,2.5514285564422607,-444.6884798420717,-9999.904296875
