HASC_1,Max,Mean,Min
CA.AB,0.36760377883911133,0.0010849598088580918,0.0
CA.BC,0.9218298196792603,0.005603075711436812,0.0
CA.MB,0.7746978998184204,0.053429184564179596,0.0
CA.NB,0.010663828812539577,8.443015909566443e-05,0.0
CA.NF,0.4906638264656067,-15.520618198500307,-9999.904296875
CA.NT,0.23633189499378204,-4374.212568615547,-9999.904296875
CA.NS,0.008936169557273388,8.77430680973139e-05,0.0
CA.NU,0.09672341495752335,-3715.9444585402935,-9999.904296875
CA.ON,1.4268680810928345,0.04709672559568118,0.0
CA.PE,0.008830925449728966,0.00025367950089275835,0.0
CA.QC,1.379191517829895,-430.1681500607677,-9999.904296875
CA.SK,0.4110468327999115,0.013281391576053563,0.0
CA.YT,0.05016177147626877,-4597.396112739836,-9999.904296875
