HASC_1,Max,Mean,Min
UA.CK,0.6673493981361389,0.08189583787691687,0.0
UA.CH,1.0210732221603394,0.18591069243780045,0.0
UA.CV,0.6547304391860962,0.1304679982652668,0.0
UA.KR,0.18111005425453186,0.01017588929600816,0.0
UA.DP,0.6223748922348022,0.07282148664479265,0.0
UA.DT,0.5728759169578552,0.01920592485968242,0.0
UA.IF,0.47496628761291504,0.11549689199944789,0.0
UA.KK,0.1922503262758255,0.016149391845561356,0.0
UA.KS,0.6238371133804321,0.0617463927179912,0.0
UA.KM,0.5606476068496704,0.18800845439211603,0.0
UA.KV,0.6673493981361389,0.13649188034921989,0.0
UA.KC,0.632474958896637,0.17936563981430872,0.0
UA.KH,0.34024012088775635,0.058002119537117584,0.0
UA.LV,0.6291888356208801,0.1708475596016068,0.0
UA.LH,0.28569045662879944,0.02562309878843906,0.0
UA.MY,0.6229445934295654,0.04877645338653981,0.0
UA.OD,0.3685356676578522,0.022978110996348278,0.0
UA.PL,0.39083725214004517,0.03123147523168663,0.0
UA.RV,0.3951457142829895,0.08216212829492815,0.0
UA.SC,0.06259790062904358,0.017218387282143036,0.0
UA.SM,0.4908364415168762,0.03979286082016623,0.0
UA.TP,0.49901458621025085,0.18411231119381755,0.0
UA.ZK,0.878532350063324,0.21718972330615366,0.0
UA.VI,0.6091237664222717,0.15857800237878025,0.0
UA.VO,0.41668105125427246,0.12852076462541634,0.0
UA.ZP,0.49482330679893494,0.05163121791740844,0.0
UA.ZT,0.455079585313797,0.11581275411808238,0.0
