HASC_1,Max,Mean,Min
UA.CK,0.02100639045238495,0.0004017822401829405,0.0
UA.CH,0.005428571254014969,0.00010086743370527429,0.0
UA.CV,0.0,0.0,0.0
UA.KR,0.11467266082763672,0.007432187780029152,0.0
UA.DP,0.4399885833263397,0.006348962337021572,0.0
UA.DT,0.530239999294281,0.02975089620854474,0.0
UA.IF,0.0,0.0,0.0
UA.KK,0.04669714346528053,0.001651222408273349,0.0
UA.KS,0.22150854766368866,0.010106036742448388,0.0
UA.KM,0.0014285712968558073,3.4176346814732234e-06,0.0
UA.KV,0.005714285187423229,5.326999849381132e-05,0.0
UA.KC,0.0,0.0,0.0
UA.KH,0.008857143111526966,6.804431905038655e-05,0.0
UA.LV,0.0,0.0,0.0
UA.LH,0.13950856029987335,0.004807837188353561,0.0
UA.MY,0.032239098101854324,0.00034939257367964715,0.0
UA.OD,0.19322560727596283,0.004845175652643974,0.0
UA.PL,0.0,0.0,0.0
UA.RV,0.0011428571306169033,2.5195263020654834e-06,0.0
UA.SC,0.07069515436887741,0.010005046570828806,0.0
UA.SM,0.0019396240822970867,4.516828537766349e-05,0.0
UA.TP,0.0011428571306169033,3.341687516423694e-06,0.0
UA.ZK,0.015428570099174976,0.00026105659942903155,0.0
UA.VI,0.02857142873108387,0.00012587022933143157,0.0
UA.VO,0.0,0.0,0.0
UA.ZP,0.5764114260673523,0.059180304624037075,0.0
UA.ZT,0.0,0.0,0.0
