HASC_1,Max,Mean,Min
UA.CK,0.029333332553505898,0.0002859191131303269,0.0
UA.CH,0.06734301894903183,0.00020655717419411254,0.0
UA.CV,0.3488473892211914,0.006562061153396553,0.0
UA.KR,0.028575999662280083,8.459126181144239e-05,0.0
UA.DP,0.0139999995008111,0.0003440069858793561,0.0
UA.DT,0.005333333276212215,2.210404853233033e-05,0.0
UA.IF,4.326021194458008,0.08362523724000229,0.0
UA.KK,0.0139999995008111,0.0003333196405057283,0.0
UA.KS,0.005999999586492777,9.009008388127293e-06,0.0
UA.KM,0.0,0.0,0.0
UA.KV,0.035999998450279236,0.0006726677525875857,0.0
UA.KC,0.010141761973500252,0.0007405911971415792,0.0
UA.KH,0.029333332553505898,0.0002123255246607143,0.0
UA.LV,2.5517165660858154,0.06899336319547848,0.0
UA.LH,0.0016666665906086564,4.687478260557832e-05,0.0
UA.MY,0.010775180533528328,6.2759643141357e-05,0.0
UA.OD,0.006564384792000055,4.860676625639826e-05,0.0
UA.PL,0.03396157547831535,0.0007087923786375335,0.0
UA.RV,0.0,0.0,0.0
UA.SC,0.007666666526347399,0.0007763323606923223,0.0
UA.SM,0.027941584587097168,0.00018215941166826744,0.0
UA.TP,0.18816134333610535,0.004452228558354273,0.0
UA.ZK,0.962976336479187,0.05656441540619876,0.0
UA.VI,0.0,0.0,0.0
UA.VO,0.0,0.0,0.0
UA.ZP,0.0,0.0,0.0
UA.ZT,0.0,0.0,0.0
