HASC_1,Max,Mean,Min
CN.AH,0.5749258995056152,0.021159469889701056,0.0
CN.BJ,0.06435789912939072,0.0014645945754976982,0.0
CN.CQ,0.16978947818279266,0.0007658540230490538,0.0
CN.FJ,0.0019501341739669442,8.422579982516854e-06,0.0
CN.GS,0.12062282115221024,0.0005000064283907825,0.0
CN.GD,0.0284724198281765,3.955254120672813e-05,0.0
CN.GX,0.10736841708421707,9.533491117436117e-05,0.0
CN.GZ,0.010526315309107304,4.497500293068575e-06,0.0
CN.HA,0.0,0.0,0.0
CN.HB,0.16734734177589417,0.0023978534343019275,0.0
CN.HL,0.050063151866197586,0.0005490274280074574,0.0
CN.HE,0.1684918999671936,0.0090833301252143,0.0
CN.HU,0.1767287701368332,0.00711066351773459,0.0
CN.HN,0.12656761705875397,0.002837120051980009,0.0
CN.JS,0.6834521293640137,0.01716829536942899,0.0
CN.JX,0.11204315721988678,0.0035363706237030944,0.0
CN.JL,0.001431579003110528,2.968460198315569e-07,0.0
CN.LN,0.06430206447839737,0.00042557061559490205,0.0
CN.NM,0.25492629408836365,0.0003200373104863655,0.0
CN.NX,0.05386247858405113,0.0010018355023247905,0.0
CN.QH,0.49124205112457275,0.0014609994186932842,0.0
CN.SA,0.6358104944229126,0.008090202098283867,0.0
CN.SD,0.16352899372577667,0.0014334286311498367,0.0
CN.SH,0.036877941340208054,0.0012939256304110001,0.0
CN.SX,0.06143601983785629,0.0005717872916369998,0.0
CN.SC,0.28071579337120056,0.003554099475821764,0.0
CN.TJ,0.06789473444223404,0.00026625386055778057,0.0
CN.XJ,0.8191156983375549,0.002587930889605653,0.0
CN.XZ,0.9100841879844666,0.004890971681725537,0.0
CN.YN,0.0979962944984436,5.765562640907139e-05,0.0
CN.ZJ,0.12448984384536743,0.0035927210315241523,0.0
