HASC_1,Max,Mean,Min
CN.AH,0.40932321548461914,0.010823669817236483,0.0
CN.BJ,0.09443636238574982,0.011325375997957899,0.0
CN.CQ,0.7557387948036194,0.03165782574057031,0.0
CN.FJ,6.145970344543457,0.16055769930257235,0.0
CN.GS,0.24909089505672455,0.00045245965843629664,0.0
CN.GD,11.166340827941895,0.12382899151009984,0.0
CN.GX,9.025493621826172,0.2695644571652305,0.0
CN.GZ,3.1397154331207275,0.19604556659233757,0.0
CN.HA,0.04772727191448212,0.0001548009712350409,0.0
CN.HB,0.8193353414535522,-9.247631300596202,-1136.352294921875
CN.HL,0.06763669848442078,-269.21017337323735,-1136.352294921875
CN.HE,0.22920559346675873,0.0016715966133989523,0.0
CN.HU,0.49975907802581787,0.021152642786138386,0.0
CN.HN,8.79055404663086,0.36086874253436085,0.0
CN.JS,0.021392863243818283,8.676089822424492e-05,0.0
CN.JX,7.804816722869873,0.2766779683596861,0.0
CN.JL,0.007727272808551788,-169.92577766485113,-1136.352294921875
CN.LN,0.020499473437666893,-1.28836852043462,-1136.352294921875
CN.NM,0.6916568875312805,-94.30837953818428,-1136.352294921875
CN.NX,0.20335836708545685,0.003966881927873731,0.0
CN.QH,0.32077276706695557,0.0010418647521219977,0.0
CN.SA,1.1992521286010742,0.009780723252091627,0.0
CN.SD,0.22078336775302887,0.0012349625985548967,0.0
CN.SH,0.008785196579992771,0.0006400300665680853,0.0
CN.SX,3.4034340381622314,0.19912699007970347,0.0
CN.SC,2.635855197906494,0.017924112538734473,0.0
CN.TJ,0.09451697021722794,0.02127028058680926,0.0
CN.XJ,1.4435867071151733,0.003368850884852566,0.0
CN.XZ,0.9809272885322571,0.00843918444574829,0.0
CN.YN,3.347578525543213,0.06789995491199875,0.0
CN.ZJ,0.657271146774292,0.03719788937505871,0.0
