HASC_1,Max,Mean,Min
HR.BB,0.021793173626065254,0.0021718797592398774,0.0
HR.SP,0.028716465458273888,0.0021578217072431016,0.0
HR.DN,0.04799461364746094,0.0031923099381293276,0.0
HR.GZ,0.06254903972148895,0.009997828944405127,0.0
HR.IS,0.08460624516010284,0.014986727459358917,0.0
HR.KA,0.022165177389979362,0.003810198067658348,0.0
HR.KK,0.06467939913272858,0.012593895189859199,0.0
HR.KZ,0.018620558083057404,0.00487234993405374,0.0
HR.LS,0.06752699613571167,0.005841025873666728,0.0
HR.ME,0.1622902750968933,0.03265423465719713,0.0
HR.OB,0.13855458796024323,0.033085278022694044,0.0
HR.PS,0.004725874867290258,0.0007762045588326426,0.0
HR.PG,0.9715744256973267,0.02391207593609579,0.0
HR.SB,0.026087867096066475,0.0034037844553009102,0.0
HR.SM,0.027986668050289154,0.0015031281722561593,0.0
HR.SD,0.05700661614537239,0.0040223982412474005,0.0
HR.VA,0.052352018654346466,0.008598534369693054,0.0
HR.VP,0.019777635112404823,0.0029085095597882614,0.0
HR.VS,0.1156439259648323,0.017355511644356218,0.0
HR.ZD,0.07053279876708984,0.00479972618662335,0.0
HR.ZG,0.06254903972148895,0.003134421616405667,0.0
