HASC_1,Max,Mean,Min
HR.BB,0.0,0.0,0.0
HR.SP,0.0,0.0,0.0
HR.DN,0.03245239704847336,0.0015357733448042752,0.0
HR.GZ,0.0,0.0,0.0
HR.IS,0.027414921671152115,0.0004283581511117518,0.0
HR.KA,0.0,0.0,0.0
HR.KK,0.0,0.0,0.0
HR.KZ,0.0,0.0,0.0
HR.LS,0.0074358973652124405,8.547008382501425e-05,0.0
HR.ME,0.0,0.0,0.0
HR.OB,0.0,0.0,0.0
HR.PS,0.0,0.0,0.0
HR.PG,0.003333333181217313,3.968253787163467e-05,0.0
HR.SB,0.0,0.0,0.0
HR.SM,0.0,0.0,0.0
HR.SD,0.04234655946493149,0.0017867092722262375,0.0
HR.VA,0.0,0.0,0.0
HR.VP,0.0,0.0,0.0
HR.VS,0.0,0.0,0.0
HR.ZD,0.0,0.0,0.0
HR.ZG,0.0,0.0,0.0
