HASC_1,Max,Mean,Min
HR.BB,0.012757553718984127,0.0009113536792341761,0.0
HR.SP,0.00579036446288228,0.0005520321393959193,0.0
HR.DN,0.0030266079120337963,4.087979204491098e-05,0.0
HR.GZ,0.013051923364400864,0.0014402159730606298,0.0
HR.IS,0.08978605270385742,0.02788293366029393,0.0
HR.KA,0.20633913576602936,0.009187262770719826,0.0
HR.KK,0.012757553718984127,0.0013165640466330374,0.0
HR.KZ,0.013051923364400864,0.0015965162094549409,0.0
HR.LS,0.32715651392936707,0.017119422261667853,0.0
HR.ME,0.0009195247548632324,6.218741425202876e-05,0.0
HR.OB,0.007826087065041065,0.0003786414074773767,0.0
HR.PS,0.0009894411778077483,4.1596570736146535e-05,0.0
HR.PG,0.23438453674316406,0.015578954511078163,0.0
HR.SB,0.03204816207289696,0.0019979309126843723,0.0
HR.SM,0.0846695601940155,0.004601472837873643,0.0
HR.SD,0.09319987148046494,0.0034657747587364188,0.0
HR.VA,0.013051923364400864,0.0008615816375492035,0.0
HR.VP,0.002870704513043165,0.00046288285243049773,0.0
HR.VS,0.007826087065041065,0.0006188554843902239,0.0
HR.ZD,0.3343403935432434,0.021396338675925174,0.0
HR.ZG,0.02059865929186344,0.001561503629809955,0.0
