iso3,Max,Mean,Min
ABW,0.0,0.0,0.0
AFG,1.2537999153137207,0.015443591323288097,0.0
AGO,5.254367351531982,0.19428166300007138,0.0
AIA,0.002916666679084301,9.722222263614337e-05,0.0
ALA,0.41892457008361816,-43.24672205196553,-9999.904296875
ALB,0.061549995094537735,0.001224404259256096,0.0
AND,0.044239792972803116,0.005526674259454012,0.0
ARE,1.4472995024661373e-09,8.040552791478541e-13,0.0
ARG,6.514928340911865,0.08653342229826937,0.0
ARM,0.37056198716163635,0.012938886641136918,0.0
ASM,0.01152632012963295,6.344545761742513e-05,0.0
ATA,3.4722912311553955,-5585.573016233173,-9999.904296875
ATF,0.4962046444416046,5.1948693756966904e-05,0.0
ATG,0.012659759260714054,0.0008590658036400638,0.0
AUS,5.486840724945068,0.03409602853437933,0.0
AUT,0.08839085698127747,8.339685691274695e-05,0.0
AZE,0.7901251316070557,0.03529838081345023,0.0
BDI,1.2458730936050415,0.03643350200037199,0.0
BEL,0.0015837997198104858,2.1550056578731336e-05,0.0
BEN,0.13254223763942719,0.0035692199476240857,0.0
BES,0.04643615707755089,1.5453716913201465e-05,0.0
BFA,0.07912241667509079,0.000309576974216966,0.0
BGD,3.6185495853424072,0.1524353095315288,0.0
BGR,1.05519437789917,0.08397461388255277,0.0
BHR,0.03847379609942436,0.002538519240564104,0.0
BHS,0.3724077641963959,0.0005444719192512058,0.0
BIH,0.022552303969860077,2.0135985687375067e-05,0.0
BLM,0.0,0.0,0.0
BLR,0.1724500060081482,0.0007431479292588228,0.0
BLZ,0.4915071725845337,0.012255930426097456,0.0
BMU,0.07132973521947861,0.026157681772019714,0.0
BOL,5.813457489013672,0.05573378853364526,0.0
BRA,4.932505130767822,0.10873353710095139,0.0
BRB,0.00945995096117258,0.001979528421543364,0.0
BRN,0.7241269946098328,0.10918214544351515,0.0
BTN,0.3436333239078522,0.006991025634176497,0.0
BVT,0.17392778396606445,0.13791290670633316,0.10629111528396606
BWA,1.6405335664749146,0.11890575658763992,0.0
CAF,1.7967123985290527,0.014278923997615494,0.0
CAN,5.433075428009033,-2671.496695084493,-9999.904296875
