iso3,Max,Mean,Min
ABW,0.0006637937040068209,0.00014200337075938782,0.0
AFG,0.8175817728042603,0.015875337771490604,0.0
AGO,4.237370014190674,0.21858612869720867,0.0
AIA,0.0,0.0,0.0
ALA,0.0014667658833786845,8.813688897898671e-05,0.0
ALB,0.2069464772939682,0.005822282494985931,0.0
AND,0.03830934688448906,0.003794793598353863,0.0
ARE,0.0,0.0,0.0
ARG,5.562431812286377,0.05291185580269755,0.0
ARM,0.12090158462524414,0.0012267459196515873,0.0
ASM,0.056613899767398834,0.000204415012829675,0.0
ATA,5.920454502105713,-5583.461371642153,-9999.90234375
ATF,6.6857380867004395,0.00013890353930325525,0.0
ATG,0.04379669949412346,0.0013061930898517844,0.0
AUS,6.214300155639648,0.035867185875985697,0.0
AUT,15.09993839263916,1.0941068164068826,0.0
AZE,0.2295454442501068,0.0014045293204216543,0.0
BDI,1.7745361328125,0.1984584500091061,0.0
BEL,2.8316545486450195,0.7399182593920729,0.0
BEN,0.0010430787224322557,9.70125314317614e-07,0.0
BES,0.0024569465313106775,1.6978064298473775e-06,0.0
BFA,0.0,0.0,0.0
BGD,0.2781818211078644,0.0019089693878615638,0.0
BGR,0.8648568987846375,0.010637428949889323,0.0
BHR,0.0,0.0,0.0
BHS,0.0014854087494313717,9.466020686020521e-07,0.0
BIH,0.8658363223075867,0.019135492208984115,0.0
BLM,0.0,0.0,0.0
BLR,0.04045454412698746,0.00013645917506418647,0.0
BLZ,0.08846525102853775,0.0024127475655045545,0.0
BMU,0.010588888078927994,0.0017387804400641471,0.0
BOL,9.694401741027832,0.16148264977639576,0.0
BRA,7.571154594421387,0.08031841002144273,0.0
BRB,0.002790559083223343,0.0003732735785888508,0.0
BRN,0.3643913269042969,0.024280546657520333,0.0
BTN,0.00863636378198862,3.0126437195576727e-05,0.0
BVT,0.0,0.0,0.0
BWA,0.23585067689418793,0.001726730871275842,0.0
CAF,0.16503070294857025,0.0006298800526618627,0.0
CAN,4.200549602508545,-2670.336806087689,-9999.90234375
CCK,0.0,0.0,0.0
CHE,3.4011635780334473,0.47791841538524393,0.0
CHL,8.18741226196289,0.03502003143805486,0.0
CHN,2.034872531890869,0.012357031020407572,0.0
CIV,0.591552734375,0.001333554064109238,0.0
CMR,1.8491686582565308,0.01751325887884876,0.0
COD,6.555380344390869,0.14930483223072905,0.0
COG,3.453632116317749,0.05451148113801041,0.0
COK,5.048712730407715,0.003068376014781814,0.0
COL,6.700920581817627,0.04344333951481483,0.0
COM,0.7371780872344971,0.06517012298784473,0.0
